date,2330.TW,2317.TW,2454.TW,2308.TW,2382.TW,2303.TW,2412.TW,2881.TW,2882.TW,2886.TW,1301.TW,1303.TW,2002.TW,2912.TW,2207.TW,6505.TW
2021-02-23,-0.024960946123521732,-0.008968669511021043,-0.025906723738184367,-0.029702906755226688,-0.013840706404360636,-0.019713341194924405,0.0,0.005025109069379363,-0.001170898149558952,-0.008460309786110898,0.0030090345299089716,0.0,-0.00988135236878751,0.0018867784816494204,-0.0048860871953704255,-0.024271673662192295
2021-02-24,0.01600011385372313,0.05429867138068478,0.004255419654648485,0.001700773221147589,0.017543849194052052,0.018281501693263813,0.009132315452599515,0.033999937097195954,0.02227428023643041,0.011945445578552816,0.0,0.016260214670978046,0.009979967948718027,0.009416194069162609,0.011456687833803603,0.019900438769027584
2021-02-25,-0.04566888959374904,-0.03862662890600288,-0.05084755960045817,-0.047538245574689664,-0.02298855085000373,-0.02692997829945909,-0.009049671002264725,-0.034816206012180495,-0.0378440309635506,-0.015177096618409602,-0.024999970292431284,-0.030666810095671515,-0.0217389932423393,-0.022388028621531775,-0.04368932184124297,-0.024390319064815258
2021-02-26,0.004950127330925369,0.0,0.0044642951469289205,0.02673784694181358,0.011764639590833514,-0.02767527279526727,0.0,0.004007990794379079,-0.0011918319384168763,0.015410990713452977,0.007179410928109808,0.015130772196770836,-0.0040405958044857915,0.011450365419504838,0.0,-0.029999958168579477
2021-03-02,0.02134655156407894,0.031250043966180696,0.033333355643408336,0.0034722937892459615,-0.004651160586142011,-0.015180276210626342,0.0,0.01796417127694694,0.015513112557239195,0.003372576754064438,0.028513309950160437,0.013550020364504034,0.016227306093597793,0.026415170476149052,0.032148850284730246,0.0309277905926042
2021-03-03,-0.03376194309737646,-0.008657986076279545,-0.03548378291474952,-0.027681698274039435,-0.004672835446763113,-0.0549133457456491,0.0,-0.007843206352282861,-0.004700330853836476,-0.005041944324392866,0.0049505976492965065,-0.018716483193078615,-0.0019959207459206985,0.0,-0.027868823329892156,-0.001999883384243839
2021-03-04,0.0,0.004366760261688363,-0.015607755795587597,-0.021352327641002145,0.003521184669118771,-0.04077464761155336,0.004566157726299869,0.003952544270007685,0.004722528299309969,0.003378441137353194,0.0,-0.006811899459164161,-0.0020000036494751683,-0.005514664638405997,0.005059056848373045,-0.008016162518924896
2021-03-05,-0.004991983316328219,-0.013043484919206039,-0.01812008459132064,-0.016363601176988873,-0.005848009325253978,-0.020191339981487366,0.0,0.025590599766179833,0.008225635918241991,0.006734048011251215,0.0,0.008230317946663845,0.006011852201007528,0.009242008121072898,-0.01510071279783698,0.03535363029646921
2021-03-08,-0.005016464817755639,0.013215865866327725,0.013840761761987563,-0.025877968145681884,0.0058824097121052965,0.005422956388944078,0.0045454027006390785,0.030710095126395,0.032633881548637556,0.023411306683958966,0.009852149760529283,0.001360628244783113,0.023904702880323425,0.007326019161849162,0.01362867227926623,-0.00975611096831841
2021-03-09,0.0033612088256449457,0.004347855173373771,-0.01706466498593784,0.005692522233501807,0.00233894151692704,0.004315052486100868,0.0,0.005586642079863591,0.005643370231900091,0.0,0.019512242103762123,0.013586967925302007,0.0019452623170881367,0.014545477874074564,0.006722714467330748,0.0
2021-03-10,0.020100483794978974,0.012987019240414899,0.027777736278382648,0.06226414608540276,0.012835824729028555,0.04511284155447148,0.004524835501132252,0.025926043778526475,0.026936014121897278,0.004901970703925729,0.004784612823714118,0.028150050715019415,0.00194175135679453,0.0,0.0016695016636656401,0.014778219469478104
2021-03-11,0.008210127025713332,0.0256410378291978,0.012387389569970653,0.001776235528358372,0.019585004854602683,0.009249658278187578,0.0,-0.009025240292406034,0.003278832597521264,-0.0032520927684955847,0.0,0.006518880243527425,0.003875976530901104,0.003584267319017176,-0.004999972255259055,-0.014563004197315377
2021-03-12,-0.004886071595583741,0.008333311447946912,0.008898795370780865,-0.015957412060058296,0.0045197719295357874,-0.019348321884689157,-0.004504453589616819,0.010928836044344914,0.017429218502527766,0.01141930021501647,-0.019047578421885203,-0.005181303492393985,-0.00965244028739265,-0.01607143729703997,-0.013400384206559868,-0.009852146312985477
2021-03-15,0.003273632343394839,0.016528882569555314,0.013230552795171269,0.01621618033165073,0.006749153260847018,0.0031153066576190547,0.0,-0.0018017083683002921,-0.005353242203634978,0.011290372066846022,-0.019417522254938757,0.00651039199149217,-0.005847875212130149,0.007259474052751624,0.0,0.0
2021-03-16,-0.010647048729682917,0.02439033212711883,-0.011969532507672631,0.00709228395121464,-0.01005574748091087,-0.006211158673959272,0.0,-0.01624562980173827,-0.013993735763869974,0.0031897726280643024,0.0,-0.01164288148860726,0.00588227401654251,0.0,-0.008489043040997069,-0.022885763668178072
2021-03-17,-0.0033113984527992635,0.027777667431294173,-0.005506737354074587,0.014084375074889799,0.03273124313416931,-0.019791615439997856,0.004524835501132252,-0.0018347673313598989,-0.0076417279873144395,-0.0015898545433123967,-0.004950507146423644,0.0026177787586458834,-0.00779728551595793,-0.005405430302690584,0.0017124461273720915,0.0
2021-03-18,-0.018272253771938196,-0.04633192860455293,-0.019933549435055875,-0.017360995123176237,-0.022950698075565823,-0.021254053394365924,-0.009008907179233638,-0.012867760517460525,-0.01870204794395569,-0.01114638791323097,-0.03383092885072614,-0.02741512462114526,-0.013752571302791061,-0.010869550328897692,-0.018803503874588623,-0.024439712084915355
2021-03-19,0.003384010790317138,0.052631476242609665,-0.0045196863348184735,0.01413432417859073,0.015659832343667635,0.04668856835202817,0.0045454027006390785,0.0037245411202748713,0.02242153099550115,0.0064411032127260626,0.029866193316151923,0.02550335848712426,0.0019921267284122024,-0.005494398971929271,0.006968796283532086,0.00521907980156322
2021-03-22,0.00168624235603132,0.0038462509249497234,-0.012485910141377232,0.0034841540587822184,0.028634572840499306,0.006223938894448056,0.004524835501132252,0.011131597931431925,0.02631577549562847,0.003200059350186857,-0.004000009872053623,-0.006544477523223735,-0.0019881660496839926,0.012891247792395921,-0.008650662315233482,-0.0020768107024322635
2021-03-23,-0.03030273587000054,-0.019157143638446672,0.027586364473066505,-0.008680556789469773,0.0032117711187835685,-0.02783500599055022,0.0,-0.0018347673313598989,-0.0064102272153266915,0.0015948468102471303,-0.00702803808993091,0.003952381275344807,-0.003983889963214415,0.0,0.010471146726530378,-0.007284098126918326
2021-03-24,-0.001736242590210213,-0.01171875565741276,0.06152115761680954,-0.005253809766380346,-0.007470539006621646,0.03181335570032351,0.004504536700683515,0.016544151910336202,0.007526899307316093,0.006369465941259422,0.011122280106702354,0.003937128525923539,0.0,0.007272738937037282,-0.005181191229300164,0.0020964927148041657
2021-03-25,0.026087068160597582,0.0,-0.0063224123824398015,0.014084375074889799,0.010752682280866122,0.02261047204364397,0.0,0.0036165584996645794,0.01600851592703756,0.0,0.010000024680133945,0.010457488911907564,0.0019999124125951173,0.0,0.020833216927451215,0.012552282573344842
2021-03-26,0.015253914172234762,0.01581023555397154,-0.0021208494530879918,0.0,0.04255316842336354,-0.00804020641694525,0.004484336840805847,0.007207271073145005,0.008403322860219609,0.006328995854192332,0.0049505976492965065,0.020698523246472478,0.019960118006993044,0.00361014654664249,-0.0017007338767653923,-0.002066083268085661
2021-03-29,-0.003338816052981919,0.0077820812394893135,0.03188090392190146,0.015625025912198165,0.010204076327281264,0.025329105789717588,-0.004464317338097601,0.016100211922926544,0.0,0.0,-0.009852329874602828,0.0012676240791160698,0.009784664882994454,0.00719425578529953,0.0,0.0
2021-03-30,-0.01675011786437175,-0.04247097034222613,-0.002059692167258542,-0.015384640505647584,-0.010101004902276167,-0.00790494526335117,0.0,0.0,-0.0010416114751856664,0.003144712627679569,0.004975136595694929,0.01012661377172086,0.003875976530901104,-0.028571408364749473,0.001703631300231212,0.0020703608059056133
2021-03-31,0.02555331016603546,-0.02016134970127692,-0.008255950632317433,0.02604155191264601,0.010204076327281264,0.0059760743562160545,0.0,0.017605574332449914,0.0,0.0,-0.004950507146423644,-0.002506537275813514,-0.003861011341555698,0.012867617007924048,-0.0068027467673127395,-0.001033085730240968
2021-04-01,0.01328915506043149,0.01646101585886739,0.038501393057974065,0.010152494651234578,0.0,0.01980194353057474,0.004484336840805847,-0.005190252170894971,0.001042697560930339,0.0031348544114260246,0.0,0.006281560363910366,0.042635653432071985,-0.007259474052751513,0.006849341100341411,0.013443650166697019
2021-04-07,0.004918076072140121,-0.008097219471303818,0.0220440935330537,-0.005025171573453946,-0.0020200980455229445,0.048543650251496206,-0.00892863467619509,-0.01043487406293886,-0.007291684012560751,-0.007812567122679637,0.0,0.0,0.04646849211110382,-0.0036564113379161656,0.0017007338767653923,0.0020406972135327273
2021-04-08,-0.004894006973546694,-0.02040814782323208,-0.020588132814438387,0.006734145192241137,-0.009109306103504244,-0.018518485583509214,0.00900907340136703,-0.008787317340826273,-0.008394505569803035,-0.0062991735308955965,0.02487568297847509,0.027465609710128014,-0.00710480897783905,0.007339395235840929,-0.008489043040997069,-0.0020365412494797175
2021-04-09,-0.008196793453566942,0.004166694345243638,-0.0390390990519941,-0.026756056997802924,-0.005107353200027531,0.011320810499953371,-0.00892863467619509,0.02836872179324401,0.03280433945036343,0.0031695523255617086,0.0,0.03888203764449205,0.059034018464125815,-0.007285920982096239,-0.005136831628805183,0.0020406972135327273
2021-04-12,0.0,0.0165974663268047,0.0010417809560074875,0.0034363797870247126,-0.015400507247066764,0.014925382986911817,0.00900907340136703,-0.0034482018609758303,0.004098242267514651,0.006319154267751426,-0.009708672381938066,0.01520474301896746,0.020270230699854785,0.005504612490422334,0.0017210334095689728,0.018330001401393625
2021-04-13,0.011570239683195593,-0.008163319662223167,0.00416224983922131,-0.0017121889275177882,0.00104285868669729,-0.031250043554601814,0.008928552307196913,-0.012110833507710805,-0.009183681136232136,0.0015698100013523675,0.019607799208049226,-0.003456111258057115,0.09105962353153374,-0.0018247382683547198,0.0017182672279600908,-0.007999960388205829
2021-04-14,0.011438229405205336,-0.004115177675782844,0.020725432495095397,0.013721940639686236,-0.0010417722654406658,0.007590138105313171,0.008849538737682794,0.0507882257090011,0.02574668571500416,0.0,0.03846145394980116,0.02890178539064525,0.0015174535190300986,-0.0018282714909443332,0.0034305762473409995,0.023185507988227938
2021-04-15,-0.014539812915508432,0.02066121811820465,-0.010152261646987237,0.003384280333029732,0.020855261011675008,0.016949092846146874,0.0,0.0,0.0010039628371303344,0.004702203971762797,0.009259366622793586,0.010112141426327659,0.06515156761900687,0.0036630425521981813,0.015384593008843872,0.0049260731564926274
2021-04-16,-0.011475620851683188,-0.016194438942607636,-0.012307629303892731,0.0050589532357487865,-0.006128698930241261,0.011111072629152785,0.0043860770700099305,0.02999996053395737,0.03510530308198301,0.012480421576294365,0.022935749811397788,0.013348261325793587,0.09957324371440524,0.003649607940466204,0.0033669224268870757,0.009803851821696297
2021-04-19,-0.0016582784487684243,0.00411533025365074,0.03634453781512614,0.0318793363872214,0.007194135350079067,-0.009157446931420288,0.004366762266301061,0.0,-0.0038758576455739657,0.0030817978220027964,-0.017937180395162455,0.0,0.009055584977711861,0.005454570568518946,0.011745026428885419,0.0
2021-04-20,-0.016610774953229157,-0.016393475006277525,-0.01001984654773802,-0.021138255759681313,-0.002040815265456297,-0.012938894427833803,-0.004347776559677996,-0.0064724508934141944,-0.009727770028154059,-0.007680557476950511,-0.009132524914702622,-0.009879247139293335,-0.01282041984406912,-0.009041589318565801,-0.03316749676970843,-0.03883492651071985
2021-04-21,-0.0016895434446416724,-0.02083331724113746,-0.004048504008003273,-0.02657805162669702,-0.00613507032683458,0.026217102610285314,0.0,-0.004886036486954626,-0.00392925550858092,0.0015480930266797976,-0.004608306189679778,0.0,0.010389628855498545,0.0018247382683547198,0.012006921686476657,0.02020213604982035
2021-04-22,0.01861234323074079,0.012765884267457839,0.05182908378951412,0.013651807590423282,0.004115329452813121,0.04014596890629485,-0.004366923407386203,0.0032733513722089658,0.00394475546070483,-0.0030911705822668223,-0.009259197348900017,-0.002217224267233253,-0.020565706146433493,-0.003642829326632069,0.006779623184420158,0.014851462971166685
2021-04-23,0.01328915506043149,-0.012604970670681337,0.033816392184844446,0.0033669577299315634,0.012295179959933122,0.08421058979070972,0.0,0.04567700483190351,0.023575628223105882,0.010852529209028239,0.004672822945808175,0.0,0.0498688619395502,0.003656148049971053,0.02356895521027247,0.0
2021-04-26,0.0,0.00851069469296828,-0.0046727664141154035,0.013422751947488987,-0.014170134859854078,-0.02103555198694229,0.0,0.012480514440555535,0.015355110821882567,0.0,0.009302348519884873,0.019999985440791068,-0.022500155102696207,-0.003642829326632069,0.0032893948275281026,0.004877930552101395
2021-04-27,-0.013114869525707062,-0.01265831101904058,0.014084434207487728,0.011589587073162377,0.002053387016161645,-0.008264489048146362,0.0,0.0030815040898364288,0.0018903506860132868,0.0,-0.02304153094839867,-0.02396529443400819,-0.023017773460424107,-0.0018282714909443332,0.0,0.0
2021-04-28,-0.003322177286389505,-0.008546986202026208,0.09722228419465084,-0.009820056822280598,0.008196821443774427,-0.055000058128553686,0.0,-0.013824822041370699,-0.013207488018057822,0.0015338468595078592,0.0,-0.015624921656028579,0.028795685689656292,-0.007325953219301962,-0.009835951840944213,0.004854500499913206
2021-04-29,-0.01999995302287194,-0.030172454090563794,-0.06751061194965113,0.013222961542799228,-0.022357916809841893,-0.0652557130552256,-0.008771911368226193,0.07165106529951926,0.0057362042574065075,-0.006125687658660173,0.014150978784656099,-0.003401358378570918,-0.01908394908563449,0.0,-0.019867501401630072,-0.014492814589122105
2021-05-03,0.005102085654274502,-0.035555628060555566,-0.018099585216054148,-0.048939432660362936,-0.019750405450783992,0.030188605467803775,-0.004424810188876749,-0.0203487538322088,-0.017110371562020776,-0.010785719906826308,-0.0046510892293344375,-0.011376521516450744,-0.05966283294217434,-0.009225090044786555,-0.008446086438739453,-0.009803851821696408
2021-05-04,-0.010152486585345621,0.01382497809586436,-0.07373263738940283,-0.027444173863054866,-0.002120889628151601,-0.05128190648346831,-0.004444394149321407,0.03115718475675644,0.036750505669769895,-0.001557661244212305,0.009345731319557515,0.012658362819143676,0.08275885024646223,-0.0037243670677931107,-0.005110704839401903,0.029702925942333147
2021-05-05,0.0034191781651660147,0.02272725549133381,0.04975113089239258,-0.0017637045099102577,-0.01168968548754079,-0.009652540169883261,0.008928552307196913,0.001438949105005305,0.01492539606593879,0.009360470746181404,0.046296325292287444,0.018181555187864573,0.044585893244484476,0.0037382898313307322,0.010274106666757987,0.04326925010697957
2021-05-06,0.020442533805459684,0.044444493879671754,0.0047394485991485436,0.037102450283042154,0.025806437474078514,0.052631490787764745,0.00442481018887686,0.01724126951198457,0.012867766717664653,0.007727811607727286,-0.07079647019900226,-0.011160568789767344,0.004878169271794963,0.00931098471720837,0.011864403272713098,-0.03225806959240318
2021-05-07,-0.01669430433900443,-0.038297968346362565,-0.0764151073594107,-0.020442884609416345,-0.009433957225506218,-0.02777777517764546,0.004405236214718888,0.08192094852982534,0.05626134460829668,0.012270015094578701,0.009523745683370777,0.004514739931838374,0.09223295165907164,0.0036900758754372376,0.011725227742336086,0.023809516066191305
2021-05-10,-0.030560425822629522,-0.05309729214153747,-0.06945859740762939,-0.057391411143406845,-0.031746122465705295,-0.06666659606193104,0.0043860770700099305,-0.02349866533586009,-0.027491530496787098,-0.016666750480534898,-0.033018778029781926,-0.03483160908371208,-0.06666668694152889,-0.009191107730676662,-0.03642388527077578,-0.032558145075407774
2021-05-11,-0.019264444116663615,-0.046728937149836836,-0.02524710286193277,-0.022140236499311183,-0.039344133395419645,-0.054081733388308795,-0.01746737134737475,-0.06417112256057511,-0.0759717291805514,-0.03389817312551702,-0.06634153397435394,-0.059371325391311736,-0.08690475944798648,-0.033395258170862197,-0.06872846445399428,-0.0605769994018337
2021-05-12,-0.02321443305282278,0.00980389573202256,-0.016891806771142437,-0.0018867669483643157,0.002275311536592328,0.025890096808411922,-0.013333346453800243,-0.019999916730983336,-0.0229446317816282,0.0015948468102471303,-0.014628989926409486,-0.022277097264699952,-0.04563241790345973,0.015355109982735815,-0.023985243756153407,-0.02763558141071143
2021-05-13,0.0182815789373596,0.01456311378573294,0.025200263304870463,0.00756152773931662,0.024971608713123317,-0.015772973946353908,0.022522600392350656,0.014577210189018253,0.00782775377253131,0.009554238352772026,0.012725375482423917,0.0177213075327316,-0.047814237703632245,0.02646503440245529,0.01512278980003301,0.017894771557761535
2021-05-14,-0.014362485665286195,-0.060286967940073155,0.021229362145148478,0.0,-0.022148381743937406,-0.06089738743343076,-0.00881063499027801,-0.05747124732149533,-0.05533970226480722,-0.01892748127449828,-0.02198958141404661,-0.031094528666299026,-0.0918220786342897,-0.016574726674820184,-0.03538169568848404,-0.01344365016669713
2021-05-17,0.04189466353624338,0.08961288371446785,0.08752723878190571,0.03001860849569704,0.019252537021845928,0.09897604955150996,0.008888952304478837,0.08841457855607415,0.09969167164947446,0.02893888396077693,0.04817989153385693,0.043645814441385156,0.09952604380840935,0.018726723831324454,0.048262568528978145,0.03773579502694169
2021-05-18,-0.00874121628256852,-0.01869162683622483,-0.05130784325030846,-0.0036430002662730665,-0.005555665638741325,0.0,-0.00881063499027801,-0.011204410808780985,0.014953384422659921,0.0031249804074340304,0.006128811004502799,0.0061500956268378815,0.0862070005176645,0.0,-0.027624361334437242,-0.009090896547989336
2021-05-19,0.0,0.009523873419683637,-0.013785840836367136,0.027422370630190596,-0.012290497195660666,-0.03726695204375596,0.008888952304478837,-0.005665858081525532,-0.018416210040305248,0.0,-0.017258923289292016,-0.0036674790049326944,-0.07010577022002751,-0.012867683192900992,0.011363784450248327,-0.008154816548391342
2021-05-20,0.010581745680892984,0.033018912471667994,0.026881706998295174,0.028469790422438468,0.004525115346981634,0.009677221586796847,0.008810634990278121,0.02564108108426022,0.016885566089266613,0.012460981307293562,0.01342959491099771,0.011042936753494326,0.029871966625212076,-0.00186225058162226,0.009363174064674906,0.009249553517179043
2021-05-21,-0.008726080140095127,0.0,-0.012565381242919171,-0.013840937671424691,-0.010135242915095932,0.03727387405214411,-0.013100528510531007,0.0,-0.005535208379846668,0.003076904082566223,0.008155057629378293,-0.008495328829948856,-0.019337114917198472,-0.013059604994272167,-0.007421109531645431,-0.007128155178427353
2021-05-24,0.0264085665678091,0.022830947025671344,0.00954395942087971,0.017544042353198952,0.0,0.06570835772438732,0.008849538737682794,-0.001388901186890723,0.007421296678679079,0.0030675417627188395,0.03640039949595342,0.031823881142453825,-0.02957745754914587,0.0,0.04672892091106462,0.020512760792943396
